Query ID;Document ID;Document Name;Document Length;Keyword;KeyWord In Context;Start Offset;End Offset;Collection ID;Collection Name;Tag;Tag Version;Tag Color;Annotation ID;Property ID;Property Name;Property Value;Comment ID;Comment/Reply;Comment Author;Reply Count;Reply ID
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"nâch zir spraeche alsô
 <***vrouwe***, dû solt wesen vrô";26813;26819;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_339E86C2-7B72-40D7-9089-E51B67326C45;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"sô sprach er < liebiu ***vrouwe***, dir
kumt dîn got";24210;24216;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_1AD6C852-F89B-4DE5-A234-C5F3441234B6;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"er dô hiez.
diu ***vrouwe*** in dâ niht lenger liez";60023;60029;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_EEFCFD6A-E0E6-4F4D-837B-67394B430997;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"er sprach < vil liebiu ***vrouwe*** mîn,
dîn hôhiu schoene";15839;15845;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_01ECEFAE-BEE4-45F9-841D-6E9B1AE59445;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"gewan> .-
 <***vrouwe***, sprach der wîse man";34919;34925;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_F4107C76-449F-4F92-BA5E-ED89144DAF7A;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"sprach mit zühten dô
 <***vrouwe***, ich waere ie mêre";511463;511469;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_25C791C2-FAD6-432A-8268-9C9EDAC6648B;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"ir hant.
dô diu ***vrouwe*** bevant
daz alexander dô kam";498412;498418;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_D75624CF-C8C5-4188-8A7F-521EEEA34809;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"dem werden wîbe
 <herzliebiu ***vrouwe***, dû
hâst enphangen von";23779;23785;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_3DBE3B72-4D24-4EF1-B6A5-7A5FEA4BA2EA;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"nâch dem willen dîn.
***vrouwe***, kêr dû wider hein";512525;512531;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_1DD2A3C9-B45F-4E27-BE1F-13AA2825F194;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"trage .>-
 <***vrouwe***, sprach er, lâ";18804;18810;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_F496638C-EFC7-4D3B-B665-5B136C78A8CD;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"dô kam vil trûreclîche
ein ***vrouwe*** jâmers rîche
vür in .";459938;459944;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_8FD2F9FF-8362-456C-87C3-7D401B4F8F61;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"vollebrâht,
er sprach < ***vrouwe***, ich hân gedâht
daz";36131;36137;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_E76DA02E-56C4-4B6A-A25F-E7ABAE283EE4;;;
